epoch,train_loss,val_loss,train_mae,val_mae,train_mad,val_mad,train_final_mae,val_final_mae,train_final_mad,val_final_mad,train_relative_mae,val_relative_mae,train_relative_mad,val_relative_mad,lr_start,lr_end,eval_ran,epoch_time_seconds,total_elapsed_seconds,best_updated,record_type,is_best_epoch,selection_metric,best_val_loss,best_val_mae,best_val_mad,test_loss,test_mae,test_mad
45,0.3825920668158065,0.39971192070344386,7.616269111633301,7.876630783081055,5.9150390625,6.1640625,7.616269111633301,7.876630783081055,5.9150390625,6.1640625,7.616269111633301,7.876630783081055,5.9150390625,6.1640625,0.00020387750072769473,0.00020181338499304616,True,241.91301583399763,10960.615244856,False,epoch,False,mae,,,,,,
46,0.3834310860890896,0.4117022659969196,7.617712020874023,8.061609268188477,5.94921875,6.40625,7.617712020874023,8.061609268188477,5.94921875,6.40625,7.617712020874023,8.061609268188477,5.94921875,6.40625,0.00020181338499304616,0.0001997153289651782,True,242.48104177700225,11203.103827304998,False,epoch,False,mae,,,,,,
47,0.3755404962485572,0.5198329053453443,7.5021257400512695,9.563742637634277,5.84375,8.375,7.5021257400512695,9.563742637634277,5.84375,8.375,7.5021257400512695,9.563742637634277,5.84375,8.375,0.0001997153289651782,0.00019758429086496563,True,241.010281537001,11444.116717287,False,epoch,False,mae,,,,,,
48,0.38035578614884746,0.4143397235435657,7.583075523376465,8.085309028625488,5.89599609375,6.328125,7.583075523376465,8.085309028625488,5.89599609375,6.328125,7.583075523376465,8.085309028625488,5.89599609375,6.328125,0.00019758429086496563,0.00019542124397680394,True,242.65445345199987,11686.779372996001,False,epoch,False,mae,,,,,,
49,0.36907865493767816,0.5370014385956366,7.426718235015869,9.757165908813477,5.8154296875,8.1875,7.426718235015869,9.757165908813477,5.8154296875,8.1875,7.426718235015869,9.757165908813477,5.8154296875,8.1875,0.00019542124397680394,0.0001932271762040921,True,241.8206220810025,11928.610002405001,False,epoch,False,mae,,,,,,
50,0.36989341316121543,0.41992504232227384,7.424643516540527,8.10810375213623,5.775390625,6.5703125,7.424643516540527,8.10810375213623,5.775390625,6.5703125,7.424643516540527,8.10810375213623,5.775390625,6.5703125,0.0001932271762040921,0.00019100308961803923,True,240.65760652400058,12169.270312297,False,epoch,False,mae,,,,,,
51,0.36987247940426293,0.4334353082310434,7.4327392578125,8.309394836425781,5.828125,6.546875,7.4327392578125,8.309394836425781,5.828125,6.546875,7.4327392578125,8.309394836425781,5.828125,6.546875,0.00019100308961803923,0.00018874999999999987,True,242.31819217799784,12411.596757092999,False,epoch,False,mae,,,,,,
52,0.37188965389907,0.4256308013560227,7.462493419647217,8.24521541595459,5.9296875,6.560546875,7.462493419647217,8.24521541595459,5.9296875,6.560546875,7.462493419647217,8.24521541595459,5.9296875,6.560546875,0.00018874999999999987,0.00018646893637754827,True,243.51710117499897,12655.122420729002,False,epoch,False,mae,,,,,,
53,0.3686265435142392,0.3951496257855548,7.426001071929932,7.794493198394775,5.78515625,6.08203125,7.426001071929932,7.794493198394775,5.78515625,6.08203125,7.426001071929932,7.794493198394775,5.78515625,6.08203125,0.00018646893637754827,0.00018416094055450223,True,241.31757667800048,12896.444277615,False,epoch,False,mae,,,,,,
54,0.36548252729113867,0.3976258019411213,7.375432014465332,7.828735828399658,5.828125,6.0625,7.375432014465332,7.828735828399658,5.828125,6.0625,7.375432014465332,7.828735828399658,5.828125,6.0625,0.00018416094055450223,0.00018182706663511203,True,241.08676458499758,13137.537930403998,False,epoch,False,mae,,,,,,
55,0.36621054132070247,0.3910735253699197,7.36519718170166,7.716422080993652,5.71484375,5.9609375,7.36519718170166,7.716422080993652,5.71484375,5.9609375,7.36519718170166,7.716422080993652,5.71484375,5.9609375,0.00018182706663511203,0.00017946838054263195,True,241.72176113000023,13379.267432053,True,epoch,False,mae,,,,,,
56,0.366393088225219,0.40494846386461403,7.377277374267578,7.9306416511535645,5.765625,6.109375,7.377277374267578,7.9306416511535645,5.765625,6.109375,7.377277374267578,7.9306416511535645,5.765625,6.109375,0.00017946838054263195,0.00017708595953249318,True,241.52872443999877,13620.803579820998,False,epoch,False,mae,,,,,,
57,0.36168049885653075,0.4044204218023121,7.301148891448975,7.89622688293457,5.6630859375,6.01171875,7.301148891448975,7.89622688293457,5.6630859375,6.01171875,7.301148891448975,7.89622688293457,5.6630859375,6.01171875,0.00017708595953249318,0.00017468089170030127,True,241.57456689899846,13862.387580036999,False,epoch,False,mae,,,,,,
58,0.36255067168982424,0.38656513085706373,7.307123184204102,7.696612358093262,5.625,6.2138671875,7.307123184204102,7.696612358093262,5.625,6.2138671875,7.307123184204102,7.696612358093262,5.625,6.2138671875,0.00017468089170030127,0.00017225427548488333,True,240.81344554899988,14103.208879848999,True,epoch,False,mae,,,,,,
59,0.3594063218500505,0.4069469911353284,7.281924247741699,7.923120021820068,5.6796875,6.375,7.281924247741699,7.923120021820068,5.6796875,6.375,7.281924247741699,7.923120021820068,5.6796875,6.375,0.00017225427548488333,0.00016980721916661014,True,240.27833795400147,14343.48996393,False,epoch,False,mae,,,,,,
60,0.35711820809225897,0.4039215742287763,7.260463237762451,7.910002708435059,5.642578125,6.34375,7.260463237762451,7.910002708435059,5.642578125,6.34375,7.260463237762451,7.910002708435059,5.642578125,6.34375,0.00016980721916661014,0.00016734084036122446,True,241.57294855800137,14585.067999976001,False,epoch,False,mae,,,,,,
61,0.3500427144339254,0.3837684470674266,7.142625331878662,7.624334335327148,5.59375,5.95703125,7.142625331878662,7.624334335327148,5.59375,5.95703125,7.142625331878662,7.624334335327148,5.59375,5.95703125,0.00016734084036122446,0.00016485626550940527,True,241.26071027599755,14826.34024077,True,epoch,False,mae,,,,,,
62,0.35666650141845624,0.43015319986731276,7.22125244140625,8.260255813598633,5.5859375,6.609375,7.22125244140625,8.260255813598633,5.5859375,6.609375,7.22125244140625,8.260255813598633,5.5859375,6.609375,0.00016485626550940527,0.00016235462936230142,True,241.65827811399868,15068.008380054,False,epoch,False,mae,,,,,,
63,0.3532820723081108,0.39457051090237805,7.201714515686035,7.795912265777588,5.5546875,6.2890625,7.201714515686035,7.795912265777588,5.5546875,6.2890625,7.201714515686035,7.795912265777588,5.5546875,6.2890625,0.00016235462936230142,0.00015983707446326985,True,241.4258354980011,15309.437213864001,False,epoch,False,mae,,,,,,
64,0.3563326164453196,0.3854408386211743,7.237468242645264,7.616812229156494,5.6328125,5.984375,7.237468242645264,7.616812229156494,5.6328125,5.984375,7.237468242645264,7.616812229156494,5.6328125,5.984375,0.00015983707446326985,0.00015730475062605522,True,241.1790781819982,15550.626059801,False,epoch,False,mae,,,,,,
65,0.34646798975045207,0.38711265460973365,7.11359977722168,7.648870468139648,5.546875,5.8828125,7.11359977722168,7.648870468139648,5.546875,5.8828125,7.11359977722168,7.648870468139648,5.546875,5.8828125,0.00015730475062605522,0.0001547588144096484,True,242.71078023000155,15793.347625445002,False,epoch,False,mae,,,,,,
66,0.34554110371638813,0.38513897144108966,7.074660301208496,7.651004314422607,5.533203125,5.84375,7.074660301208496,7.651004314422607,5.533203125,5.84375,7.074660301208496,7.651004314422607,5.533203125,5.84375,0.0001547588144096484,0.00015220042859006498,True,240.6749146680013,16034.026032947999,False,epoch,False,mae,,,,,,
67,0.348747823417914,0.37952470645663783,7.1323957443237305,7.561702728271484,5.59765625,5.859375,7.1323957443237305,7.561702728271484,5.59765625,5.859375,7.1323957443237305,7.561702728271484,5.59765625,5.859375,0.00015220042859006498,0.00014963076162928377,True,241.52599543799806,16275.561437135,True,epoch,False,mae,,,,,,
68,0.3423914599127727,0.3780168754689991,7.031795501708984,7.532092571258545,5.46484375,5.958984375,7.031795501708984,7.532092571258545,5.46484375,5.958984375,7.031795501708984,7.532092571258545,5.46484375,5.958984375,0.00014963076162928377,0.00014705098714158884,True,243.77494115700028,16519.343835232,True,epoch,False,mae,,,,,,
69,0.34156065441680244,0.37838799471942103,7.025361061096191,7.56052303314209,5.37109375,5.669921875,7.025361061096191,7.56052303314209,5.37109375,5.669921875,7.025361061096191,7.56052303314209,5.37109375,5.669921875,0.00014705098714158884,0.0001444622833575582,True,246.29836414199963,16765.645334658002,False,epoch,False,mae,,,,,,
70,0.34433233283665027,0.38756430784415397,7.064587116241455,7.670412063598633,5.4609375,5.98046875,7.064587116241455,7.670412063598633,5.4609375,5.98046875,7.064587116241455,7.670412063598633,5.4609375,5.98046875,0.0001444622833575582,0.0001418658325859441,True,243.5748323379994,17009.227866599,False,epoch,False,mae,,,,,,
71,0.3416356263894936,0.3794358492231971,7.020961284637451,7.561280250549316,5.4345703125,5.984375,7.020961284637451,7.561280250549316,5.4345703125,5.984375,7.020961284637451,7.561280250549316,5.4345703125,5.984375,0.0001418658325859441,0.00013926282067369092,True,243.11296596100146,17252.348986063,False,epoch,False,mae,,,,,,
72,0.33869172210164505,0.39075825007065484,6.962331771850586,7.722714424133301,5.3203125,6.21875,6.962331771850586,7.722714424133301,5.3203125,6.21875,6.962331771850586,7.722714424133301,5.3203125,6.21875,0.00013926282067369092,0.00013665443646433686,True,244.3525912979967,17496.713400907,False,epoch,False,mae,,,,,,
73,0.33835126501118806,0.38155664167096537,6.973949432373047,7.576070308685303,5.40234375,6.0712890625,6.973949432373047,7.576070308685303,5.40234375,6.0712890625,6.973949432373047,7.576070308685303,5.40234375,6.0712890625,0.00013665443646433686,0.00013404187125504736,True,244.43189818999963,17741.153212881,False,epoch,False,mae,,,,,,
74,0.34231047260915404,0.369574112862056,7.032665729522705,7.4157514572143555,5.3984375,5.890625,7.032665729522705,7.4157514572143555,5.3984375,5.890625,7.032665729522705,7.4157514572143555,5.3984375,5.890625,0.00013404187125504736,0.00013142631825252768,True,241.4380833380019,17982.594385983,True,epoch,True,mae,,,,,,
75,0.34161741355580943,0.37393348230386014,7.028022289276123,7.455409526824951,5.4609375,6.15625,7.028022289276123,7.455409526824951,5.4609375,6.15625,7.028022289276123,7.455409526824951,5.4609375,6.15625,0.00013142631825252768,0.00012880897202806313,True,242.14023828100107,18224.744202582,False,epoch,False,mae,,,,,,
76,0.33859021767113645,0.3878556718164206,6.965115547180176,7.668145656585693,5.35546875,6.0625,6.965115547180176,7.668145656585693,5.35546875,6.0625,6.965115547180176,7.668145656585693,5.35546875,6.0625,0.00012880897202806313,0.00012619102797193667,True,241.9450100819995,18466.701217356996,False,epoch,False,mae,,,,,,
77,0.3342958599701456,0.3870572346624452,6.909444808959961,7.698237895965576,5.390625,6.3359375,6.909444808959961,7.698237895965576,5.390625,6.3359375,6.909444808959961,7.698237895965576,5.390625,6.3359375,0.00012619102797193667,0.00012357368174747215,True,241.410333480002,18708.119411754997,False,epoch,False,mae,,,,,,
78,0.3353635148910025,0.3799275646370223,6.918227195739746,7.61701774597168,5.265625,5.953125,6.918227195739746,7.61701774597168,5.265625,5.953125,6.918227195739746,7.61701774597168,5.265625,5.953125,0.00012357368174747215,0.0001209581287449524,True,241.59781098900203,18949.720248716003,False,epoch,False,mae,,,,,,
79,0.33188951771114067,0.39688074655653216,6.889466285705566,7.828269958496094,5.30859375,6.28125,6.889466285705566,7.828269958496094,5.30859375,6.28125,6.889466285705566,7.828269958496094,5.30859375,6.28125,0.0001209581287449524,0.00011834556353566291,True,243.6453511159998,19193.374373150997,False,epoch,False,mae,,,,,,
80,0.33491785880473335,0.3806570913815064,6.914837837219238,7.583165168762207,5.41259765625,6.25,6.914837837219238,7.583165168762207,5.41259765625,6.25,6.914837837219238,7.583165168762207,5.41259765625,6.25,0.00011834556353566291,0.0001157371793263089,True,241.24575764700057,19434.631954628,False,epoch,False,mae,,,,,,
81,0.3316761548049983,0.38867105591681694,6.889325141906738,7.683011054992676,5.36328125,6.08984375,6.889325141906738,7.683011054992676,5.36328125,6.08984375,6.889325141906738,7.683011054992676,5.36328125,6.08984375,0.0001157371793263089,0.00011313416741405567,True,242.10756696799945,19676.746521174,False,epoch,False,mae,,,,,,
82,0.32813454120998453,0.3803488893896801,6.825936794281006,7.564877510070801,5.298828125,6.125,6.825936794281006,7.564877510070801,5.298828125,6.125,6.825936794281006,7.564877510070801,5.298828125,6.125,0.00011313416741405567,0.00011053771664244157,True,242.11402440000165,19918.864156942996,False,epoch,False,mae,,,,,,
83,0.3263987458766082,0.37534304061410806,6.804648399353027,7.47002649307251,5.28125,5.796875,6.804648399353027,7.47002649307251,5.28125,5.796875,6.804648399353027,7.47002649307251,5.28125,5.796875,0.00011053771664244157,0.00010794901285841093,True,242.1068442620017,20160.980848929998,False,epoch,False,mae,,,,,,
84,0.33204318295083524,0.3816141125028966,6.886047840118408,7.5633463859558105,5.28515625,5.98046875,6.886047840118408,7.5633463859558105,5.28515625,5.98046875,6.886047840118408,7.5633463859558105,5.28515625,5.98046875,0.00010794901285841093,0.00010536923837071604,True,241.68206423000083,20402.673220080003,False,epoch,False,mae,,,,,,
85,0.32351687184189476,0.38298137692883505,6.749638557434082,7.584896564483643,5.296875,5.92578125,6.749638557434082,7.584896564483643,5.296875,5.92578125,6.749638557434082,7.584896564483643,5.296875,5.92578125,0.00010536923837071604,0.0001027995714099348,True,241.8087985940001,20644.488611114,False,epoch,False,mae,,,,,,
86,0.32545690252858633,0.38273067795377624,6.785592555999756,7.5550312995910645,5.306640625,6.0029296875,6.785592555999756,7.5550312995910645,5.306640625,6.0029296875,6.785592555999756,7.5550312995910645,5.306640625,6.0029296875,0.0001027995714099348,0.0001002411855903514,True,242.72110635700665,20887.217663463,False,epoch,False,mae,,,,,,
87,0.3216525931335325,0.38279375438101665,6.732377529144287,7.590840816497803,5.188720703125,6.1328125,6.732377529144287,7.590840816497803,5.188720703125,6.1328125,6.732377529144287,7.590840816497803,5.188720703125,6.1328125,0.0001002411855903514,9.769524937394461e-05,True,242.72864082600427,21129.954306400003,False,epoch,False,mae,,,,,,
88,0.3203956635298787,0.3920303292227661,6.707223892211914,7.738640308380127,5.1640625,6.015625,6.707223892211914,7.738640308380127,5.1640625,6.015625,6.707223892211914,7.738640308380127,5.1640625,6.015625,9.769524937394461e-05,9.516292553672997e-05,True,243.941661775003,21373.905417920003,False,epoch,False,mae,,,,,,
89,0.32175596285508945,0.37731177743320543,6.743277549743652,7.527705192565918,5.2783203125,6.140625,6.743277549743652,7.527705192565918,5.2783203125,6.140625,6.743277549743652,7.527705192565918,5.2783203125,6.140625,9.516292553672997e-05,9.264537063769845e-05,True,243.61391265199927,21617.527509885003,False,epoch,False,mae,,,,,,
90,0.32157570298437516,0.37887281020593844,6.739582538604736,7.5446953773498535,5.3125,6.109375,6.739582538604736,7.5446953773498535,5.3125,6.109375,6.739582538604736,7.5446953773498535,5.3125,6.109375,9.264537063769845e-05,9.014373449059463e-05,True,242.09655891600414,21859.627534604,False,epoch,False,mae,,,,,,
74,,,,,,,,,,,,,,,,,,,,,best_model,True,mae,0.369574112862056,7.4157514572143555,5.890625,,,
